date,balance,MarketID,ProductID,CostCenterID,BusinessUnitID,ClientAccountID,GLAccountID
2015-12-09,7557,M10,P8,CC14,BU13,CA645,GL3
2015-12-09,8873,M0,P4,CC5,BU6,CA646,GL17
2015-12-09,5165,M1,P1,CC16,BU12,CA647,GL6
2015-12-09,190,M8,P8,CC8,BU10,CA648,GL17
2015-12-09,6875,M13,P17,CC1,BU0,CA649,GL8
2015-12-09,2045,M3,P16,CC15,BU12,CA650,GL8
2015-12-09,3771,M6,P16,CC6,BU7,CA651,GL0
2015-12-09,2953,M5,P19,CC3,BU15,CA652,GL19
2015-12-09,8837,M1,P3,CC11,BU18,CA653,GL13
2015-12-09,6604,M7,P12,CC6,BU9,CA654,GL14
2015-12-09,9778,M13,P5,CC13,BU4,CA655,GL2
2015-12-09,5122,M13,P5,CC11,BU2,CA656,GL9
2015-12-09,1460,M5,P17,CC8,BU3,CA657,GL13
2015-12-09,7185,M18,P15,CC18,BU11,CA658,GL11
2015-12-09,6462,M5,P4,CC19,BU17,CA659,GL0
2015-12-09,3279,M0,P15,CC17,BU1,CA660,GL11
2015-12-09,2135,M11,P1,CC10,BU1,CA661,GL1
2015-12-09,8542,M3,P13,CC3,BU15,CA662,GL3
2015-12-09,7118,M14,P14,CC2,BU4,CA663,GL1
2015-12-09,2860,M17,P6,CC16,BU15,CA664,GL11
2015-12-09,7294,M13,P8,CC12,BU5,CA665,GL4
2015-12-09,8732,M4,P10,CC16,BU4,CA666,GL14
2015-12-09,4397,M16,P0,CC0,BU3,CA667,GL19
2015-12-09,4270,M17,P0,CC5,BU13,CA668,GL1
2015-12-09,2692,M13,P4,CC10,BU3,CA669,GL1
2015-12-09,4580,M6,P14,CC3,BU2,CA670,GL16
2015-12-09,8712,M11,P9,CC8,BU15,CA671,GL9
2015-12-09,9896,M17,P7,CC10,BU17,CA672,GL18
2015-12-09,6635,M16,P14,CC8,BU6,CA673,GL10
2015-12-09,4849,M7,P3,CC10,BU0,CA674,GL19
2015-12-09,2497,M15,P12,CC16,BU18,CA675,GL5
2015-12-09,1548,M19,P3,CC13,BU5,CA676,GL7
2015-12-09,1456,M18,P18,CC7,BU9,CA677,GL7
2015-12-09,8408,M4,P17,CC0,BU15,CA678,GL18
2015-12-09,3997,M12,P6,CC3,BU1,CA679,GL3
2015-12-09,6851,M9,P12,CC12,BU2,CA680,GL10
2015-12-09,4439,M15,P0,CC0,BU7,CA681,GL4
2015-12-09,795,M17,P2,CC7,BU17,CA682,GL6
2015-12-09,9835,M13,P18,CC10,BU5,CA683,GL1
2015-12-09,7350,M6,P12,CC18,BU18,CA684,GL3
2015-12-09,9659,M15,P12,CC12,BU7,CA685,GL0
2015-12-09,6900,M0,P8,CC0,BU17,CA686,GL2
2015-12-09,5540,M11,P5,CC11,BU18,CA687,GL0
2015-12-09,5501,M2,P16,CC7,BU1,CA688,GL13
2015-12-09,4938,M7,P12,CC1,BU19,CA689,GL16
2015-12-09,125,M18,P13,CC15,BU7,CA690,GL8
2015-12-09,3315,M5,P1,CC5,BU10,CA691,GL3
2015-12-09,7921,M12,P9,CC16,BU17,CA692,GL13
2015-12-09,5385,M8,P4,CC18,BU8,CA693,GL17
2015-12-09,6610,M17,P12,CC16,BU2,CA694,GL15
2015-12-09,6461,M13,P11,CC1,BU8,CA695,GL7
2015-12-09,3099,M16,P5,CC7,BU6,CA696,GL1
2015-12-09,7370,M12,P0,CC19,BU12,CA697,GL19
2015-12-09,9886,M14,P4,CC7,BU9,CA698,GL4
2015-12-09,4367,M8,P8,CC7,BU0,CA699,GL8
2015-12-09,2378,M9,P17,CC12,BU1,CA700,GL0
2015-12-09,2083,M10,P0,CC8,BU5,CA701,GL3
2015-12-09,1644,M19,P5,CC15,BU4,CA702,GL13
2015-12-09,6091,M16,P14,CC3,BU10,CA703,GL6
2015-12-09,2482,M3,P0,CC6,BU4,CA704,GL15
2015-12-09,9766,M12,P13,CC13,BU12,CA705,GL0
2015-12-09,7052,M19,P9,CC5,BU19,CA706,GL0
2015-12-09,4892,M16,P5,CC18,BU0,CA707,GL13
2015-12-09,7980,M7,P3,CC18,BU3,CA708,GL2
2015-12-09,4247,M15,P1,CC14,BU14,CA709,GL5
2015-12-09,6066,M17,P15,CC7,BU13,CA710,GL16
2015-12-09,7448,M14,P12,CC2,BU18,CA711,GL5
2015-12-09,6911,M0,P14,CC17,BU14,CA712,GL7
2015-12-09,892,M14,P3,CC13,BU2,CA713,GL5
2015-12-09,6483,M15,P19,CC11,BU17,CA714,GL14
2015-12-09,6746,M5,P5,CC0,BU6,CA715,GL1
2015-12-09,9728,M14,P2,CC13,BU14,CA716,GL12
2015-12-09,9084,M15,P19,CC1,BU16,CA717,GL9
2015-12-09,6375,M8,P7,CC16,BU18,CA718,GL7
2015-12-09,3374,M2,P5,CC15,BU12,CA719,GL19
2015-12-09,994,M16,P3,CC2,BU16,CA720,GL15
2015-12-09,7134,M6,P9,CC7,BU11,CA721,GL14
2015-12-09,4251,M12,P19,CC18,BU15,CA722,GL5
2015-12-09,903,M18,P13,CC6,BU8,CA723,GL1
2015-12-09,8780,M16,P5,CC5,BU8,CA724,GL14
2015-12-09,5130,M18,P3,CC9,BU12,CA725,GL16
2015-12-09,1800,M17,P3,CC16,BU18,CA726,GL4
2015-12-09,1026,M8,P7,CC3,BU4,CA727,GL4
2015-12-09,9831,M19,P5,CC5,BU17,CA728,GL7
2015-12-09,791,M19,P16,CC2,BU16,CA729,GL14
2015-12-09,4276,M18,P10,CC6,BU19,CA730,GL2
2015-12-09,3841,M18,P11,CC6,BU8,CA731,GL17
2015-12-09,3132,M15,P16,CC3,BU12,CA732,GL4
2015-12-09,663,M18,P16,CC8,BU18,CA733,GL15
2015-12-09,2003,M18,P14,CC2,BU5,CA734,GL12
2015-12-09,1446,M17,P8,CC0,BU2,CA735,GL15
2015-12-09,1171,M16,P15,CC13,BU1,CA736,GL13
2015-12-09,2067,M16,P5,CC15,BU15,CA737,GL8
2015-12-09,4606,M4,P9,CC13,BU18,CA738,GL11
2015-12-09,9034,M15,P19,CC12,BU1,CA739,GL1
2015-12-09,8247,M13,P7,CC5,BU13,CA740,GL9
2015-12-09,8924,M3,P6,CC0,BU7,CA741,GL5
2015-12-09,8249,M6,P0,CC18,BU1,CA742,GL5
2015-12-09,9669,M7,P5,CC5,BU17,CA743,GL2
2015-12-09,3776,M4,P8,CC14,BU12,CA744,GL0
2015-12-09,5577,M13,P18,CC11,BU0,CA745,GL19
2015-12-09,6416,M12,P7,CC0,BU16,CA746,GL18
2015-12-09,7686,M13,P18,CC15,BU8,CA747,GL7
2015-12-09,5876,M12,P4,CC9,BU3,CA748,GL18
2015-12-09,3341,M14,P14,CC6,BU18,CA749,GL11
2015-12-09,3749,M8,P8,CC3,BU13,CA750,GL4
2015-12-09,8968,M19,P5,CC18,BU0,CA751,GL1
2015-12-09,4753,M3,P0,CC3,BU15,CA752,GL10
2015-12-09,4602,M16,P7,CC7,BU7,CA753,GL1
2015-12-09,6301,M18,P10,CC7,BU17,CA754,GL7
2015-12-09,5029,M12,P17,CC16,BU5,CA755,GL10
2015-12-09,268,M7,P7,CC17,BU19,CA756,GL19
2015-12-09,3798,M0,P12,CC0,BU9,CA757,GL15
2015-12-09,4848,M15,P9,CC18,BU3,CA758,GL6
2015-12-09,9878,M11,P18,CC16,BU4,CA759,GL16
2015-12-09,6343,M11,P19,CC14,BU3,CA760,GL13
2015-12-09,8940,M11,P5,CC8,BU6,CA761,GL8
2015-12-09,4304,M5,P7,CC19,BU13,CA762,GL5
2015-12-09,7913,M15,P1,CC2,BU2,CA763,GL19
2015-12-09,6858,M15,P1,CC6,BU15,CA764,GL4
2015-12-09,1160,M12,P0,CC17,BU16,CA765,GL5
2015-12-09,564,M11,P18,CC7,BU8,CA766,GL13
2015-12-09,7664,M16,P1,CC16,BU2,CA767,GL11
2015-12-09,9982,M1,P17,CC0,BU5,CA768,GL15
2015-12-09,194,M10,P9,CC3,BU0,CA769,GL18
2015-12-09,4376,M14,P19,CC1,BU14,CA770,GL15
2015-12-09,585,M5,P5,CC15,BU5,CA771,GL0
2015-12-09,3873,M14,P2,CC0,BU16,CA772,GL19
2015-12-09,6199,M15,P4,CC10,BU8,CA773,GL11
2015-12-09,4743,M19,P18,CC16,BU6,CA774,GL8
2015-12-09,3926,M15,P5,CC18,BU12,CA775,GL15
2015-12-09,2776,M6,P3,CC19,BU3,CA776,GL0
2015-12-09,7275,M9,P0,CC18,BU1,CA777,GL8
2015-12-09,3833,M16,P9,CC3,BU16,CA778,GL5
2015-12-09,8467,M2,P16,CC0,BU10,CA779,GL18
2015-12-09,5360,M0,P11,CC3,BU19,CA780,GL18
2015-12-09,5175,M1,P6,CC11,BU0,CA781,GL11
2015-12-09,6644,M17,P0,CC18,BU9,CA782,GL16
2015-12-09,4682,M8,P19,CC4,BU16,CA783,GL2
2015-12-09,316,M4,P0,CC16,BU10,CA784,GL1
2015-12-09,7151,M15,P5,CC14,BU10,CA785,GL3
2015-12-09,5348,M15,P13,CC3,BU0,CA786,GL5
2015-12-09,6297,M1,P18,CC9,BU2,CA787,GL7
2015-12-09,1917,M13,P1,CC12,BU4,CA788,GL8
2015-12-09,6287,M13,P9,CC5,BU6,CA789,GL16
2015-12-09,543,M17,P11,CC3,BU16,CA790,GL14
2015-12-09,2527,M19,P8,CC0,BU7,CA791,GL0
2015-12-09,544,M1,P19,CC4,BU19,CA792,GL18
2015-12-09,5908,M19,P2,CC15,BU16,CA793,GL18
2015-12-09,195,M9,P2,CC7,BU19,CA794,GL15
2015-12-09,4689,M17,P11,CC16,BU17,CA795,GL13
2015-12-09,5797,M8,P3,CC11,BU12,CA796,GL6
2015-12-09,5252,M11,P8,CC11,BU15,CA797,GL1
2015-12-09,5895,M14,P3,CC15,BU2,CA798,GL17
2015-12-09,5389,M12,P3,CC6,BU0,CA799,GL19
2015-12-09,9063,M17,P6,CC15,BU18,CA800,GL14
2015-12-09,2958,M7,P8,CC12,BU7,CA801,GL3
2015-12-09,5370,M6,P0,CC7,BU1,CA802,GL16
2015-12-09,8515,M6,P8,CC8,BU11,CA803,GL6
2015-12-09,5944,M19,P9,CC3,BU13,CA804,GL9
2015-12-09,502,M8,P19,CC11,BU1,CA805,GL12
2015-12-09,1736,M11,P2,CC12,BU11,CA806,GL15
2015-12-09,5460,M6,P6,CC9,BU0,CA807,GL2
2015-12-09,311,M8,P11,CC8,BU11,CA808,GL0
2015-12-09,7501,M8,P16,CC10,BU12,CA809,GL4
2015-12-09,9783,M4,P6,CC18,BU18,CA810,GL15
2015-12-09,3042,M3,P0,CC14,BU4,CA811,GL19
2015-12-09,4659,M1,P11,CC15,BU15,CA812,GL0
2015-12-09,376,M16,P17,CC0,BU17,CA813,GL6
2015-12-09,9814,M8,P6,CC7,BU0,CA814,GL12
2015-12-09,6859,M18,P14,CC7,BU19,CA815,GL9
2015-12-09,5920,M11,P11,CC16,BU0,CA816,GL3
2015-12-09,7392,M4,P15,CC12,BU15,CA817,GL4
2015-12-09,1515,M7,P12,CC19,BU12,CA818,GL19
2015-12-09,1090,M10,P14,CC9,BU10,CA819,GL1
2015-12-09,9160,M4,P6,CC12,BU2,CA820,GL2
2015-12-09,1823,M9,P13,CC12,BU3,CA821,GL15
2015-12-09,4154,M13,P15,CC3,BU9,CA822,GL3
2015-12-09,5520,M9,P14,CC15,BU1,CA823,GL7
2015-12-09,2718,M7,P17,CC15,BU15,CA824,GL14
2015-12-09,7663,M19,P8,CC3,BU18,CA825,GL16
2015-12-09,6332,M5,P18,CC7,BU2,CA826,GL15
2015-12-09,1462,M8,P14,CC12,BU19,CA827,GL3
2015-12-09,2556,M4,P3,CC6,BU9,CA828,GL6
2015-12-09,551,M2,P6,CC7,BU7,CA829,GL1
2015-12-09,6454,M9,P4,CC2,BU14,CA830,GL16
2015-12-09,422,M4,P5,CC11,BU3,CA831,GL15
2015-12-09,570,M7,P12,CC5,BU16,CA832,GL8
2015-12-09,4737,M18,P4,CC11,BU9,CA833,GL17
2015-12-09,3986,M1,P0,CC10,BU0,CA834,GL6
2015-12-09,9491,M6,P12,CC19,BU10,CA835,GL16
2015-12-09,4436,M0,P6,CC15,BU17,CA836,GL14
2015-12-09,2025,M18,P17,CC18,BU9,CA837,GL1
2015-12-09,9027,M7,P7,CC2,BU19,CA838,GL19
2015-12-09,2922,M9,P5,CC13,BU15,CA839,GL7
2015-12-09,794,M11,P16,CC2,BU14,CA840,GL16
2015-12-09,7763,M14,P18,CC7,BU19,CA841,GL13
2015-12-09,3562,M2,P1,CC10,BU17,CA842,GL4
2015-12-09,1634,M2,P10,CC9,BU18,CA843,GL16
2015-12-09,2956,M17,P7,CC15,BU11,CA844,GL13
2015-12-09,1864,M10,P0,CC4,BU2,CA845,GL1
2015-12-09,3465,M5,P8,CC17,BU14,CA846,GL14
2015-12-09,7150,M11,P3,CC19,BU2,CA847,GL4
2015-12-09,8633,M17,P15,CC11,BU17,CA848,GL12
2015-12-09,8790,M9,P14,CC16,BU2,CA849,GL7
2015-12-09,225,M15,P4,CC3,BU14,CA850,GL2
2015-12-09,2827,M12,P14,CC18,BU18,CA851,GL6
2015-12-09,8769,M16,P15,CC3,BU6,CA852,GL10
2015-12-09,8959,M3,P13,CC12,BU17,CA853,GL7
2015-12-09,8790,M11,P3,CC18,BU17,CA854,GL1
2015-12-09,385,M2,P13,CC13,BU8,CA855,GL1
2015-12-09,8790,M15,P12,CC7,BU7,CA856,GL17
2015-12-09,9021,M10,P16,CC9,BU7,CA857,GL18
2015-12-09,2825,M3,P10,CC14,BU10,CA858,GL17
2015-12-09,192,M5,P7,CC2,BU13,CA859,GL13
2015-12-09,481,M15,P2,CC7,BU0,CA860,GL19
2015-12-09,2390,M1,P2,CC17,BU9,CA861,GL2
2015-12-09,2279,M16,P14,CC15,BU7,CA862,GL10
2015-12-09,6228,M16,P5,CC18,BU13,CA863,GL8
2015-12-09,7651,M19,P15,CC18,BU19,CA864,GL2
2015-12-09,8852,M6,P11,CC18,BU5,CA865,GL9
2015-12-09,8658,M4,P10,CC19,BU9,CA866,GL18
2015-12-09,5178,M10,P2,CC15,BU6,CA867,GL16
2015-12-09,8464,M8,P14,CC9,BU9,CA868,GL8
2015-12-09,3680,M6,P2,CC19,BU19,CA869,GL8
2015-12-09,4644,M12,P7,CC6,BU18,CA870,GL8
2015-12-09,225,M10,P5,CC10,BU9,CA871,GL9
2015-12-09,487,M7,P4,CC9,BU5,CA872,GL1
2015-12-09,1656,M3,P18,CC14,BU0,CA873,GL10
2015-12-09,2846,M13,P0,CC5,BU9,CA874,GL15
2015-12-09,2792,M7,P18,CC7,BU9,CA875,GL7
2015-12-09,3193,M3,P13,CC1,BU15,CA876,GL19
2015-12-09,9538,M10,P4,CC7,BU9,CA877,GL15
2015-12-09,8357,M6,P5,CC19,BU18,CA878,GL1
2015-12-09,7947,M12,P17,CC8,BU0,CA879,GL3
2015-12-09,4976,M0,P5,CC5,BU4,CA880,GL5
2015-12-09,6010,M2,P0,CC18,BU14,CA881,GL19
2015-12-09,3113,M10,P0,CC12,BU15,CA882,GL8
2015-12-09,8815,M0,P6,CC19,BU3,CA883,GL18
2015-12-09,1814,M0,P9,CC18,BU16,CA884,GL3
2015-12-09,7385,M2,P18,CC19,BU8,CA885,GL17
2015-12-09,739,M10,P8,CC7,BU6,CA886,GL8
2015-12-09,2817,M3,P17,CC16,BU10,CA887,GL7
2015-12-09,1314,M15,P1,CC11,BU11,CA888,GL17
2015-12-09,1742,M7,P19,CC17,BU19,CA889,GL18
2015-12-09,4833,M10,P15,CC3,BU7,CA890,GL3
2015-12-09,9628,M16,P15,CC15,BU8,CA891,GL9
2015-12-09,803,M1,P19,CC12,BU1,CA892,GL16
2015-12-09,2503,M7,P11,CC3,BU4,CA893,GL14
2015-12-09,1086,M3,P19,CC12,BU10,CA894,GL17
2015-12-09,3313,M16,P11,CC14,BU13,CA895,GL18
2015-12-09,7614,M0,P17,CC17,BU10,CA896,GL4
2015-12-09,9802,M14,P0,CC11,BU2,CA897,GL15
2015-12-09,8876,M16,P15,CC8,BU2,CA898,GL14
2015-12-09,8377,M17,P14,CC12,BU11,CA899,GL6
2015-12-09,4287,M19,P0,CC0,BU3,CA900,GL19
2015-12-09,7922,M1,P9,CC14,BU3,CA901,GL5
2015-12-09,4810,M13,P2,CC16,BU14,CA902,GL7
2015-12-09,8778,M9,P1,CC12,BU19,CA903,GL6
2015-12-09,8859,M11,P9,CC18,BU9,CA904,GL10
2015-12-09,1155,M4,P3,CC19,BU14,CA905,GL17
2015-12-09,6320,M6,P15,CC5,BU4,CA906,GL12
2015-12-09,756,M16,P16,CC4,BU3,CA907,GL9
2015-12-09,2658,M18,P13,CC14,BU0,CA908,GL6
2015-12-09,9675,M10,P6,CC11,BU3,CA909,GL1
2015-12-09,6828,M14,P15,CC4,BU12,CA910,GL13
2015-12-09,5851,M18,P18,CC18,BU15,CA911,GL4
2015-12-09,3079,M11,P5,CC8,BU0,CA912,GL11
2015-12-09,5106,M2,P1,CC8,BU8,CA913,GL7
2015-12-09,5800,M15,P13,CC17,BU6,CA914,GL5
2015-12-09,5882,M6,P8,CC16,BU3,CA915,GL8
2015-12-09,9562,M16,P2,CC10,BU7,CA916,GL14
2015-12-09,7925,M19,P17,CC10,BU15,CA917,GL13
2015-12-09,2854,M4,P6,CC2,BU16,CA918,GL3
2015-12-09,1226,M18,P9,CC16,BU6,CA919,GL13
2015-12-09,5465,M2,P2,CC0,BU18,CA920,GL6
2015-12-09,3922,M7,P2,CC10,BU6,CA921,GL7
2015-12-09,5064,M17,P5,CC12,BU17,CA922,GL19
2015-12-09,8009,M14,P1,CC5,BU8,CA923,GL6
2015-12-09,1944,M13,P3,CC7,BU6,CA924,GL11
2015-12-09,4108,M3,P10,CC7,BU15,CA925,GL18
2015-12-09,3512,M3,P14,CC9,BU1,CA926,GL11
2015-12-09,4627,M17,P6,CC18,BU17,CA927,GL17
2015-12-09,7514,M2,P14,CC18,BU6,CA928,GL14
2015-12-09,2901,M8,P4,CC0,BU12,CA929,GL13
2015-12-09,3888,M17,P12,CC19,BU10,CA930,GL5
2015-12-09,6180,M3,P0,CC11,BU5,CA931,GL2
2015-12-09,7013,M8,P13,CC8,BU4,CA932,GL0
2015-12-09,1900,M16,P1,CC17,BU18,CA933,GL14
2015-12-09,6056,M15,P18,CC12,BU14,CA934,GL1
2015-12-09,534,M11,P1,CC15,BU9,CA935,GL19
2015-12-09,3558,M10,P19,CC11,BU13,CA936,GL13
2015-12-09,2195,M3,P8,CC6,BU15,CA937,GL2
2015-12-09,9181,M19,P18,CC10,BU19,CA938,GL2
2015-12-09,5542,M15,P11,CC17,BU17,CA939,GL13
2015-12-09,3527,M17,P17,CC1,BU5,CA940,GL0
2015-12-09,8785,M15,P0,CC18,BU10,CA941,GL5
2015-12-09,9964,M19,P17,CC13,BU12,CA942,GL10
2015-12-09,7056,M10,P12,CC6,BU10,CA943,GL14
2015-12-09,862,M16,P0,CC16,BU6,CA944,GL11
2015-12-09,6744,M2,P7,CC18,BU0,CA945,GL3
2015-12-09,4138,M15,P2,CC3,BU4,CA946,GL7
2015-12-09,8242,M5,P4,CC3,BU19,CA947,GL6
2015-12-09,4107,M8,P9,CC4,BU16,CA948,GL16
2015-12-09,273,M17,P15,CC4,BU12,CA949,GL4
2015-12-09,8512,M1,P19,CC17,BU6,CA950,GL13
2015-12-09,5750,M17,P15,CC12,BU8,CA951,GL17
2015-12-09,4449,M17,P0,CC16,BU8,CA952,GL9
2015-12-09,2155,M18,P9,CC13,BU3,CA953,GL14
2015-12-09,1114,M19,P9,CC0,BU13,CA954,GL13
2015-12-09,5678,M8,P19,CC2,BU8,CA955,GL2
2015-12-09,6610,M10,P4,CC17,BU14,CA956,GL12
2015-12-09,3632,M10,P19,CC6,BU16,CA957,GL8
2015-12-09,4924,M5,P12,CC2,BU0,CA958,GL17
2015-12-09,1054,M15,P15,CC4,BU0,CA959,GL0
2015-12-09,7478,M0,P10,CC5,BU17,CA960,GL8
2015-12-09,1718,M2,P7,CC11,BU2,CA961,GL3
2015-12-09,8328,M0,P17,CC10,BU18,CA962,GL3
2015-12-09,253,M16,P19,CC19,BU14,CA963,GL10
2015-12-09,4593,M17,P3,CC1,BU19,CA964,GL16
2015-12-09,7111,M15,P9,CC4,BU3,CA965,GL2
2015-12-09,719,M14,P0,CC4,BU9,CA966,GL6
2015-12-09,3554,M8,P8,CC18,BU0,CA967,GL16
2015-12-09,9481,M3,P8,CC17,BU10,CA968,GL8
2015-12-09,7417,M5,P1,CC15,BU4,CA969,GL17
2015-12-09,1176,M10,P12,CC10,BU11,CA970,GL9
2015-12-09,5250,M13,P10,CC14,BU17,CA971,GL4
2015-12-09,5575,M7,P10,CC5,BU17,CA972,GL9
2015-12-09,3618,M17,P1,CC16,BU13,CA973,GL15
2015-12-09,1559,M14,P10,CC3,BU11,CA974,GL8
2015-12-09,5124,M3,P4,CC15,BU19,CA975,GL19
2015-12-09,4502,M14,P11,CC15,BU3,CA976,GL7
2015-12-09,3814,M2,P12,CC14,BU4,CA977,GL2
2015-12-09,4374,M8,P14,CC2,BU18,CA978,GL13
2015-12-09,8876,M3,P0,CC13,BU8,CA979,GL3
2015-12-09,8737,M16,P16,CC13,BU2,CA980,GL3
2015-12-09,9308,M10,P15,CC14,BU0,CA981,GL13
2015-12-09,36,M8,P3,CC11,BU8,CA982,GL11
2015-12-09,3284,M15,P11,CC5,BU1,CA983,GL2
2015-12-09,8615,M6,P6,CC13,BU1,CA984,GL1
2015-12-09,6511,M1,P6,CC14,BU14,CA985,GL0
2015-12-09,346,M14,P16,CC1,BU11,CA986,GL15
2015-12-09,1310,M16,P6,CC17,BU14,CA987,GL5
2015-12-09,4834,M12,P16,CC15,BU7,CA988,GL12
2015-12-09,2498,M9,P8,CC18,BU12,CA989,GL1
2015-12-09,8793,M4,P0,CC12,BU18,CA990,GL6
2015-12-09,3722,M4,P0,CC14,BU19,CA991,GL3
2015-12-09,7602,M13,P8,CC8,BU16,CA992,GL7
2015-12-09,2718,M15,P18,CC4,BU14,CA993,GL11
2015-12-09,1020,M8,P3,CC10,BU12,CA994,GL2
2015-12-09,8633,M4,P0,CC15,BU14,CA995,GL1
2015-12-09,8207,M6,P11,CC13,BU11,CA996,GL18
2015-12-09,7503,M5,P19,CC14,BU2,CA997,GL5
2015-12-09,7271,M4,P10,CC16,BU6,CA998,GL0
2015-12-09,1433,M14,P2,CC5,BU12,CA999,GL14
2015-12-10,6575,M4,P2,CC19,BU18,CA0,GL8
2015-12-10,2102,M0,P17,CC8,BU13,CA1,GL17
2015-12-10,4977,M14,P12,CC9,BU0,CA2,GL8
2015-12-10,5650,M14,P11,CC12,BU6,CA3,GL13
2015-12-10,3319,M6,P1,CC6,BU2,CA4,GL14
2015-12-10,4281,M0,P19,CC15,BU0,CA5,GL10
2015-12-10,506,M14,P13,CC1,BU12,CA6,GL6
2015-12-10,4865,M6,P7,CC2,BU0,CA7,GL3
2015-12-10,5693,M8,P17,CC6,BU19,CA8,GL0
2015-12-10,8196,M1,P7,CC11,BU9,CA9,GL19
2015-12-10,2334,M2,P15,CC19,BU1,CA10,GL7
2015-12-10,9962,M16,P1,CC12,BU1,CA11,GL13
2015-12-10,4436,M1,P9,CC15,BU16,CA12,GL12
2015-12-10,1919,M17,P1,CC11,BU18,CA13,GL11
2015-12-10,6545,M7,P16,CC17,BU12,CA14,GL14
2015-12-10,8331,M6,P2,CC11,BU14,CA15,GL17
2015-12-10,4551,M1,P12,CC15,BU15,CA16,GL17
2015-12-10,9169,M3,P7,CC12,BU19,CA17,GL1
2015-12-10,9841,M5,P14,CC0,BU8,CA18,GL6
2015-12-10,7245,M12,P19,CC16,BU12,CA19,GL15
2015-12-10,7015,M10,P13,CC19,BU4,CA20,GL5
2015-12-10,3009,M18,P19,CC16,BU17,CA21,GL17
2015-12-10,9439,M8,P17,CC9,BU17,CA22,GL6
2015-12-10,2287,M7,P16,CC5,BU14,CA23,GL8
2015-12-10,8808,M1,P18,CC13,BU15,CA24,GL14
2015-12-10,2494,M16,P6,CC3,BU13,CA25,GL1
2015-12-10,8747,M18,P16,CC7,BU0,CA26,GL7
2015-12-10,402,M7,P19,CC10,BU13,CA27,GL3
2015-12-10,6603,M12,P19,CC11,BU13,CA28,GL11
2015-12-10,7638,M8,P17,CC6,BU10,CA29,GL10
2015-12-10,9688,M0,P17,CC18,BU3,CA30,GL18
2015-12-10,2885,M5,P16,CC6,BU12,CA31,GL17
2015-12-10,3157,M10,P7,CC8,BU19,CA32,GL19
2015-12-10,3912,M2,P12,CC9,BU4,CA33,GL19
2015-12-10,5513,M16,P6,CC13,BU16,CA34,GL6
2015-12-10,1473,M4,P16,CC2,BU9,CA35,GL6
2015-12-10,8726,M17,P4,CC17,BU17,CA36,GL8
2015-12-10,4923,M5,P7,CC2,BU3,CA37,GL2
2015-12-10,8540,M19,P10,CC3,BU17,CA38,GL3
2015-12-10,5096,M3,P5,CC1,BU8,CA39,GL6
2015-12-10,8981,M0,P3,CC7,BU7,CA40,GL12
2015-12-10,6656,M19,P17,CC17,BU4,CA41,GL12
2015-12-10,576,M19,P10,CC15,BU8,CA42,GL9
2015-12-10,4312,M15,P14,CC10,BU1,CA43,GL2
2015-12-10,869,M17,P10,CC4,BU4,CA44,GL18
2015-12-10,4058,M9,P2,CC3,BU1,CA45,GL7
2015-12-10,5801,M0,P14,CC3,BU7,CA46,GL15
2015-12-10,230,M16,P12,CC2,BU2,CA47,GL12
2015-12-10,1985,M18,P10,CC13,BU8,CA48,GL6
2015-12-10,3536,M17,P12,CC15,BU14,CA49,GL3
2015-12-10,9085,M14,P14,CC8,BU6,CA50,GL12
2015-12-10,8597,M4,P4,CC7,BU0,CA51,GL6
2015-12-10,7499,M11,P2,CC11,BU5,CA52,GL10
2015-12-10,9085,M9,P11,CC15,BU7,CA53,GL19
2015-12-10,8716,M3,P18,CC11,BU8,CA54,GL8
2015-12-10,1122,M8,P11,CC19,BU18,CA55,GL17
2015-12-10,5541,M10,P19,CC12,BU11,CA56,GL18
2015-12-10,6405,M14,P4,CC13,BU3,CA57,GL7
2015-12-10,6206,M6,P5,CC19,BU12,CA58,GL12
2015-12-10,5350,M15,P17,CC17,BU8,CA59,GL2
2015-12-10,6247,M17,P16,CC16,BU2,CA60,GL13
2015-12-10,2746,M17,P5,CC18,BU5,CA61,GL17
2015-12-10,8495,M2,P3,CC12,BU2,CA62,GL13
2015-12-10,162,M1,P1,CC17,BU7,CA63,GL14
2015-12-10,2313,M1,P7,CC18,BU17,CA64,GL0
2015-12-10,2302,M15,P9,CC19,BU4,CA65,GL3
2015-12-10,8087,M19,P18,CC3,BU10,CA66,GL6
2015-12-10,6788,M13,P8,CC10,BU3,CA67,GL4
2015-12-10,8643,M9,P13,CC4,BU1,CA68,GL14
2015-12-10,6118,M9,P1,CC4,BU7,CA69,GL2
2015-12-10,3873,M5,P1,CC8,BU16,CA70,GL7
2015-12-10,3284,M6,P15,CC8,BU18,CA71,GL13
2015-12-10,7679,M9,P7,CC8,BU17,CA72,GL13
2015-12-10,826,M11,P12,CC5,BU7,CA73,GL18
2015-12-10,3174,M14,P6,CC5,BU1,CA74,GL0
2015-12-10,7038,M18,P3,CC4,BU14,CA75,GL12
2015-12-10,8853,M7,P10,CC6,BU6,CA76,GL18
2015-12-10,9927,M2,P2,CC12,BU7,CA77,GL2
2015-12-10,2606,M4,P9,CC13,BU3,CA78,GL11
2015-12-10,8129,M14,P15,CC14,BU8,CA79,GL8
2015-12-10,1244,M9,P16,CC19,BU14,CA80,GL1
2015-12-10,1444,M8,P18,CC11,BU19,CA81,GL16
